size_bytes,t_waking_s,pid,waker_cpu,target_cpu,waking_to_ipi,ipi_to_idle_exit,idle_exit_to_wakeup,wakeup_to_switch,switch_to_user,waking_to_running_ns,waking_to_user_ns
1024,597588.330985249,1232018,1,0,273,1815,844,1035,,3967,
1024,597588.331385993,1232018,1,0,369,1220,678,397,,2664,
1024,597588.331634433,1232018,1,0,206,1709,872,810,,3597,
1024,597588.332137333,1232018,1,0,194,1192,645,388,,2419,
1024,597588.332604711,1232018,1,0,214,1865,1198,755,,4032,
1024,597588.333478072,1232018,1,0,332,1685,773,824,,3614,
1024,597588.334177801,1232018,1,0,288,1130,799,535,,2752,
1024,597588.334938977,1232018,1,0,,,,324,,1803,
1024,597588.335234920,1232018,1,0,240,1211,646,765,,2862,
1024,597588.335564062,1232018,1,0,,,,333,,1314,
1024,597588.335957951,1232018,1,0,315,1689,767,559,,3330,
1024,597588.336506970,1232018,1,0,280,1791,813,618,,3502,
1024,597588.337163183,1232018,1,0,233,856,616,449,,2154,
1024,597588.337389667,1232018,1,0,211,1187,833,678,,2909,
1024,597588.337596908,1232018,1,0,280,,,578,,1899,
1024,597588.337868830,1232018,1,0,300,1478,1019,632,,3429,
1024,597588.338399586,1232018,1,0,,,,225,,2017,
1024,597588.338456546,1232018,1,0,266,1077,973,439,,2755,
1024,597588.338643578,1232018,1,0,294,1157,866,494,,2811,
1024,597588.338946913,1232018,1,0,,,,234,,900,
1024,597588.339335993,1232018,1,0,241,1070,630,411,,2352,
1024,597588.339628346,1232018,1,0,238,1246,646,390,,2520,
1024,597588.339835171,1232018,1,0,180,1276,587,577,,2620,
1024,597588.339993175,1232018,1,0,192,1091,561,548,,2392,
1024,597588.340327295,1232018,1,0,200,1378,922,562,,3062,
1024,597588.340544094,1232018,1,0,201,1359,612,660,,2832,
1024,597588.341075504,1232018,1,0,225,1207,623,558,,2613,
1024,597588.341416452,1232018,1,0,213,1006,594,394,,2207,
1024,597588.341748161,1232018,1,0,,,,286,,1556,
1024,597588.341846666,1232018,1,0,230,1153,658,392,,2433,
1024,597588.342075545,1232018,1,0,228,1628,769,516,,3141,
1024,597588.342507328,1232018,1,0,186,,,564,,1953,
1024,597588.342673939,1232018,1,0,310,1532,568,562,,2972,
1024,597588.342888112,1232018,1,0,211,1251,626,461,,2549,
1024,597588.343189192,1232018,1,0,215,1119,946,493,,2773,
1024,597588.343378006,1232018,1,0,212,1306,654,511,,2683,
1024,597588.343483433,1232018,1,0,298,1284,619,351,,2552,
1024,597588.343779662,1232018,1,0,273,1078,644,358,,2353,
1024,597588.343971202,1232018,1,0,285,1113,1039,669,,3106,
1024,597588.344312220,1232018,1,0,193,1816,824,588,,3421,
1024,597588.344862930,1232018,1,0,295,1314,670,552,,2831,
1024,597588.345143554,1232018,1,0,,,,227,,840,
1024,597588.345263019,1232018,1,0,302,1080,792,359,,2533,
1024,597588.345527684,1232018,1,0,309,,,379,,1550,
1024,597588.345697272,1232018,1,0,322,1303,620,353,,2598,
1024,597588.345832392,1232018,1,0,311,994,639,370,,2314,
1024,597588.345966733,1232018,1,0,,,,278,,1052,
1024,597588.345987444,1232018,1,0,,,,218,,870,
1024,597588.346030774,1232018,1,0,257,1220,862,617,,2956,
1024,597588.346449133,1232018,1,0,278,1187,833,651,,2949,
1024,597588.346728636,1232018,1,0,180,1254,587,591,,2612,
1024,597588.347070314,1232018,1,0,,,,234,,920,
1024,597588.347203409,1232018,1,0,365,1059,610,386,,2420,
1024,597588.347308498,1232018,1,0,304,1093,630,411,,2438,
1024,597588.347682658,1232018,1,0,526,1558,741,416,,3241,
1024,597588.347850508,1232018,1,0,281,1081,651,351,,2364,
1024,597588.348088023,1232018,1,0,200,1323,626,563,,2712,
1024,597588.348537969,1232018,1,0,,,,218,,979,
1024,597588.348764723,1232018,1,0,190,1238,587,520,,2535,
1024,597588.349127731,1232018,1,0,218,1303,628,674,,2823,
1024,597588.349361246,1232018,1,0,206,,,533,,1750,
1024,597588.349446754,1232018,1,0,261,1205,632,466,,2564,
1024,597588.350000305,1232018,1,0,263,1120,741,428,,2552,
1024,597588.350842655,1232018,1,0,314,1149,579,375,,2417,
1024,597588.351423077,1232018,1,0,206,1102,679,585,,2572,
1024,597588.351796260,1232018,1,0,,,,225,,2183,
1024,597588.352017867,1232018,1,0,233,1206,920,504,,2863,
1024,597588.352152099,1232018,1,0,229,1027,1057,585,,2898,
1024,597588.352656973,1232018,1,0,1291,1301,659,567,,3818,
1024,597588.352766438,1232018,1,0,241,1294,588,520,,2643,
1024,597588.352906489,1232018,1,0,,,,215,,879,
1024,597588.353053328,1232018,1,0,224,1058,733,369,,2384,
1024,597588.353381566,1232018,1,0,181,1072,586,366,,2205,
1024,597588.353830836,1232018,1,0,251,1328,1435,524,,3538,
1024,597588.354093059,1232018,1,0,195,1281,815,555,,2846,
1024,597588.354224557,1232018,1,0,,,,210,,886,
1024,597588.354250524,1232018,1,0,242,1075,623,636,,2576,
1024,597588.354755033,1232018,1,0,988,1229,639,541,,3397,
1024,597588.355070353,1232018,1,0,207,1073,877,431,,2588,
1024,597588.355665657,1232018,1,0,308,1636,671,489,,3104,
1024,597588.355865473,1232018,1,0,188,1104,618,407,,2317,
1024,597588.356045328,1232018,1,0,235,792,1035,515,,2577,
1024,597588.356119305,1232018,1,0,241,796,729,549,,2315,
4096,597589.653231838,1232028,1,0,1368,1948,2599,1103,,7018,
4096,597589.661325230,1232028,1,0,345,1398,857,516,,3116,
4096,597589.666452884,1232028,1,0,361,2731,1103,643,,4838,
4096,597589.672250559,1232028,1,0,271,,,632,,2123,
4096,597589.673631161,1232028,1,0,,,,292,,1111,
4096,597589.676464555,1232028,1,0,,,,266,,891,
4096,597589.679164182,1232028,1,0,,,,329,,4392,
4096,597589.682706576,1232028,1,0,511,4991,1658,811,,7971,
4096,597589.682764662,1232028,1,0,194,,,1867,,42419,
16384,597591.005034845,1232041,1,0,1365,2434,2898,1195,,7892,
16384,597591.005827087,1232041,1,0,449,1187,1543,1368,,4547,
16384,597591.009458342,1232041,1,0,612,1120,1626,1913,,5271,
16384,597591.011611713,1232041,1,0,646,1084,1485,1250,,4465,
16384,597591.012455053,1232044,0,1,972,,,995,,5637,
16384,597591.012464053,1232041,1,0,254,879,766,495,,2394,
16384,597591.012621983,1232041,1,0,270,1106,698,444,,2518,
16384,597591.014687470,1232041,1,0,474,1116,970,455,,3015,
16384,597591.020776328,1232041,1,0,1592,,,2275,,8173,
16384,597591.020786901,1232044,0,1,790,,,1028,,3554,
16384,597591.020972823,1232041,1,0,599,1121,714,439,,2873,
16384,597591.021747073,1232041,1,0,378,971,890,420,,2659,
16384,597591.023294564,1232041,1,0,935,1616,990,566,,4107,
16384,597591.024035457,1232041,1,0,,,,489,,2468,
16384,597591.025001861,1232041,1,0,725,1411,1109,902,,4147,
16384,597591.027741091,1232041,1,0,,,,470,,2307,
16384,597591.028924916,1232041,1,0,,,,939,,3323,
16384,597591.029550495,1232041,1,0,,,981,1209,,2747,
16384,597591.029805011,1232041,1,0,,,,513,,2250,
16384,597591.030358928,1232041,1,0,,,568,235,,1343,
16384,597591.030996061,1232041,1,0,,,518,289,,1366,
16384,597591.032458016,1232041,1,0,,,653,326,,1309,
16384,597591.032550186,1232041,1,0,,,380,237,,970,
16384,597591.032704740,1232041,1,0,235,796,757,449,,2237,
65536,597592.369705898,1232052,1,0,1557,3403,2834,1327,,9121,
65536,597592.369723636,1232054,0,1,1103,2868,3777,1166,,8914,
65536,597592.369797077,1232052,1,0,646,2765,2878,1014,,7303,
65536,597592.369813398,1232054,0,1,715,2938,2740,801,,7194,
65536,597592.369886902,1232052,1,0,649,2755,2838,964,,7206,
65536,597592.369902356,1232054,0,1,221,737,675,502,,2135,
65536,597592.369914468,1232052,1,0,196,737,667,479,,2079,
65536,597592.369924276,1232054,0,1,310,749,691,387,,2137,
65536,597592.369936817,1232052,1,0,225,761,698,442,,2126,
65536,597592.369946848,1232054,0,1,215,771,668,393,,2047,
65536,597592.369959543,1232052,1,0,212,759,699,494,,2164,
65536,597592.369969203,1232054,0,1,188,724,656,405,,1973,
65536,597592.369981045,1232052,1,0,199,734,694,527,,2154,
65536,597592.369990763,1232054,0,1,234,729,654,393,,2010,
65536,597592.370001825,1232052,1,0,187,742,630,410,,1969,
65536,597592.370011194,1232054,0,1,199,733,663,540,,2135,
65536,597592.370022949,1232052,1,0,272,747,662,423,,2104,
65536,597592.370032625,1232054,0,1,203,721,669,403,,1996,
65536,597592.370044506,1232052,1,0,207,735,698,429,,2069,
65536,597592.370054406,1232054,0,1,206,726,696,428,,2056,
65536,597592.370065944,1232052,1,0,214,733,637,430,,2014,
65536,597592.370075525,1232054,0,1,199,736,665,373,,1973,
65536,597592.370087063,1232052,1,0,290,742,633,438,,2103,
65536,597592.370096823,1232054,0,1,288,755,653,377,,2073,
65536,597592.370108418,1232052,1,0,213,738,632,440,,2023,
65536,597592.370118420,1232054,0,1,190,750,662,405,,2007,
65536,597592.370130033,1232052,1,0,196,739,633,370,,1938,
65536,597592.370139525,1232054,0,1,184,732,724,382,,2022,
65536,597592.370151088,1232052,1,0,192,734,631,432,,1989,
65536,597592.370160760,1232054,0,1,207,729,682,407,,2025,
65536,597592.370172318,1232052,1,0,193,724,664,458,,2039,
65536,597592.370182318,1232054,0,1,195,729,863,430,,2217,
65536,597592.370193894,1232052,1,0,193,739,635,392,,1959,
65536,597592.370203202,1232054,0,1,203,724,654,400,,1981,
65536,597592.370214679,1232052,1,0,199,735,629,425,,1988,
65536,597592.370223784,1232054,0,1,238,868,651,480,,2237,
65536,597592.370235386,1232052,1,0,234,790,623,397,,2044,
65536,597592.370245096,1232054,0,1,239,739,699,393,,2070,
65536,597592.370256268,1232052,1,0,239,789,643,364,,2035,
65536,597592.370265806,1232054,0,1,211,774,724,441,,2150,
65536,597592.370278041,1232052,1,0,206,760,670,408,,2044,
65536,597592.370287719,1232054,0,1,209,760,742,405,,2116,
65536,597592.370299808,1232052,1,0,211,745,628,388,,1972,
65536,597592.370309248,1232054,0,1,202,779,830,455,,2266,
65536,597592.370320950,1232052,1,0,199,759,637,367,,1962,
65536,597592.370330339,1232054,0,1,212,752,868,569,,2401,
65536,597592.370342561,1232052,1,0,211,754,668,392,,2025,
65536,597592.370352081,1232054,0,1,222,875,723,469,,2289,
65536,597592.370364187,1232052,1,0,301,750,650,384,,2085,
65536,597592.370373600,1232054,0,1,252,753,728,442,,2175,
65536,597592.370385417,1232052,1,0,210,752,630,403,,1995,
65536,597592.370394961,1232054,0,1,194,744,717,458,,2113,
65536,597592.370406655,1232052,1,0,208,757,657,391,,2013,
65536,597592.370416768,1232054,0,1,231,750,722,555,,2258,
65536,597592.370428686,1232052,1,0,208,960,658,445,,2271,
65536,597592.370438573,1232054,0,1,212,731,657,390,,1990,
65536,597592.370449429,1232052,1,0,174,765,627,383,,1949,
65536,597592.370458903,1232054,0,1,189,733,672,393,,1987,
65536,597592.370473015,1232052,1,0,230,725,899,581,,2435,
65536,597592.370482985,1232054,0,1,307,732,718,414,,2171,
65536,597592.370494515,1232052,1,0,290,738,715,375,,2118,
65536,597592.370503666,1232054,0,1,234,734,721,384,,2073,
65536,597592.370514708,1232052,1,0,211,731,634,352,,1928,
65536,597592.370523801,1232054,0,1,208,745,667,378,,1998,
65536,597592.370535537,1232052,1,0,187,731,657,398,,1973,
65536,597592.370544732,1232054,0,1,204,737,781,465,,2187,
65536,597592.370556371,1232052,1,0,230,737,632,405,,2004,
65536,597592.370565755,1232054,0,1,205,738,663,413,,2019,
65536,597592.370576701,1232052,1,0,209,729,651,473,,2062,
65536,597592.370586106,1232054,0,1,214,738,688,415,,2055,
65536,597592.370597843,1232052,1,0,195,734,649,402,,1980,
65536,597592.370607108,1232054,0,1,215,732,644,363,,1954,
65536,597592.370618017,1232052,1,0,235,740,657,411,,2043,
65536,597592.370627220,1232054,0,1,195,735,671,418,,2019,
65536,597592.370637769,1232052,1,0,209,736,677,402,,2024,
65536,597592.370646396,1232054,0,1,205,729,694,363,,1991,
65536,597592.370656869,1232052,1,0,214,731,628,404,,1977,
65536,597592.370665913,1232054,0,1,188,742,659,424,,2013,
65536,597592.370676501,1232052,1,0,192,730,648,440,,2010,
65536,597592.370685406,1232054,0,1,195,738,670,370,,1973,
65536,597592.370695647,1232052,1,0,307,734,622,454,,2117,
65536,597592.370703656,1232054,0,1,175,767,615,385,,1942,
65536,597592.370713533,1232052,1,0,193,740,633,389,,1955,
65536,597592.370721810,1232054,0,1,204,816,713,391,,2124,
65536,597592.370731998,1232052,1,0,257,729,642,383,,2011,
65536,597592.370740782,1232054,0,1,172,730,760,378,,2040,
65536,597592.370750753,1232052,1,0,226,759,642,540,,2167,
65536,597592.370758827,1232054,0,1,205,738,642,368,,1953,
65536,597592.370768775,1232052,1,0,178,733,642,394,,1947,
65536,597592.370777015,1232054,0,1,178,739,708,418,,2043,
65536,597592.370786936,1232052,1,0,180,735,622,382,,1919,
65536,597592.370795085,1232054,0,1,195,724,638,461,,2018,
65536,597592.370804959,1232052,1,0,201,825,654,404,,2084,
65536,597592.370813057,1232054,0,1,210,774,661,363,,2008,
65536,597592.370822792,1232052,1,0,196,755,641,400,,1992,
65536,597592.370830756,1232054,0,1,204,728,677,363,,1972,
65536,597592.370840255,1232052,1,0,206,735,638,436,,2015,
65536,597592.370848662,1232054,0,1,186,739,651,413,,1989,
65536,597592.370858646,1232052,1,0,213,759,687,446,,2105,
65536,597592.370866910,1232054,0,1,222,865,653,514,,2254,
65536,597592.370877804,1232052,1,0,211,811,699,414,,2135,
65536,597592.370886401,1232054,0,1,193,776,717,406,,2092,
65536,597592.370896936,1232052,1,0,245,779,697,422,,2143,
65536,597592.370905428,1232054,0,1,218,778,719,470,,2185,
65536,597592.370916456,1232052,1,0,208,776,699,484,,2167,
65536,597592.370925139,1232054,0,1,219,771,711,397,,2098,
65536,597592.370935630,1232052,1,0,229,776,703,415,,2123,
65536,597592.370944119,1232054,0,1,217,794,721,501,,2233,
65536,597592.370954921,1232052,1,0,209,775,689,426,,2099,
65536,597592.370963701,1232054,0,1,200,774,719,454,,2147,
65536,597592.370974167,1232052,1,0,216,780,718,428,,2142,
65536,597592.370982521,1232054,0,1,212,770,718,396,,2096,
65536,597592.370993198,1232052,1,0,220,821,693,399,,2133,
65536,597592.371001845,1232054,0,1,223,871,718,421,,2233,
65536,597592.371012832,1232052,1,0,293,771,719,424,,2207,
65536,597592.371021441,1232054,0,1,238,776,939,496,,2449,
65536,597592.371032292,1232052,1,0,219,767,734,519,,2239,
65536,597592.371041258,1232054,0,1,194,777,708,397,,2076,
65536,597592.371051827,1232052,1,0,221,775,708,458,,2162,
65536,597592.371060704,1232054,0,1,215,762,723,428,,2128,
65536,597592.371071252,1232052,1,0,212,780,688,414,,2094,
65536,597592.371080539,1232054,0,1,194,751,702,380,,2027,
65536,597592.371090641,1232052,1,0,189,765,694,394,,2042,
65536,597592.371099311,1232054,0,1,217,754,691,417,,2079,
65536,597592.371109821,1232052,1,0,195,860,648,458,,2161,
65536,597592.371117987,1232054,0,1,249,761,656,365,,2031,
65536,597592.371127424,1232052,1,0,210,746,633,375,,1964,
65536,597592.371135754,1232054,0,1,,,,619,,1893,
65536,597592.371145516,1232052,1,0,225,744,844,405,,2218,
65536,597592.371153918,1232054,0,1,660,,,2047,,2915,
65536,597592.371165229,1232052,1,0,219,778,842,411,,2250,
65536,597592.371173874,1232054,0,1,416,,,1094,,1705,
65536,597592.371184397,1232052,1,0,226,769,748,444,,2187,
65536,597592.371192879,1232054,0,1,220,771,822,462,,2275,
65536,597592.371203521,1232052,1,0,325,758,699,398,,2180,
65536,597592.371212038,1232054,0,1,265,744,683,423,,2115,
65536,597592.371222357,1232052,1,0,196,915,696,430,,2237,
65536,597592.371231165,1232054,0,1,193,772,734,433,,2132,
65536,597592.371241570,1232052,1,0,186,759,687,416,,2048,
65536,597592.371249873,1232054,0,1,251,792,667,370,,2080,
65536,597592.371260251,1232052,1,0,206,782,714,420,,2122,
65536,597592.371268909,1232054,0,1,186,761,632,370,,1949,
65536,597592.371278427,1232052,1,0,290,729,630,416,,2065,
65536,597592.371286483,1232054,0,1,199,725,774,368,,2066,
65536,597592.371295974,1232052,1,0,186,722,659,384,,1951,
65536,597592.371303997,1232054,0,1,188,729,632,364,,1913,
65536,597592.371313560,1232052,1,0,185,734,623,407,,1949,
65536,597592.371321516,1232054,0,1,201,738,671,382,,1992,
65536,597592.371330890,1232052,1,0,220,787,630,358,,1995,
65536,597592.371338973,1232054,0,1,172,748,638,372,,1930,
65536,597592.371348413,1232052,1,0,266,752,709,500,,2227,
65536,597592.371356602,1232054,0,1,386,731,907,363,,2387,
65536,597592.371366342,1232052,1,0,176,741,654,355,,1926,
65536,597592.371374413,1232054,0,1,290,751,663,380,,2084,
65536,597592.371383960,1232052,1,0,178,726,620,428,,1952,
65536,597592.371392207,1232054,0,1,202,730,641,368,,1941,
65536,597592.371467038,1232052,1,0,377,65,3178,577,,4197,
65536,597592.371477461,1232054,0,1,237,738,778,444,,2197,
65536,597592.371486926,1232052,1,0,217,723,658,465,,2063,
65536,597592.371494905,1232054,0,1,178,720,650,386,,1934,
65536,597592.371504643,1232052,1,0,373,747,632,360,,2112,
65536,597592.371512802,1232054,0,1,189,739,673,363,,1964,
65536,597592.371522220,1232052,1,0,178,746,638,420,,1982,
65536,597592.371530325,1232054,0,1,190,755,650,419,,2014,
65536,597592.371539904,1232052,1,0,184,751,627,367,,1929,
65536,597592.371547829,1232054,0,1,203,748,688,418,,2057,
65536,597592.371557382,1232052,1,0,200,730,629,398,,1957,
65536,597592.371565228,1232054,0,1,197,747,619,366,,1929,
65536,597592.371574933,1232052,1,0,184,724,617,372,,1897,
65536,597592.371582855,1232054,0,1,197,738,661,382,,1978,
65536,597592.371592260,1232052,1,0,207,741,653,395,,1996,
65536,597592.371600772,1232054,0,1,175,734,657,393,,1959,
65536,597592.371610250,1232052,1,0,184,738,624,378,,1924,
65536,597592.371618408,1232054,0,1,193,727,653,391,,1964,
65536,597592.371628056,1232052,1,0,177,741,1121,414,,2453,
65536,597592.371636789,1232054,0,1,177,733,620,384,,1914,
65536,597592.371646191,1232052,1,0,169,734,625,360,,1888,
65536,597592.371654090,1232054,0,1,197,740,669,416,,2022,
65536,597592.371663612,1232052,1,0,195,723,646,413,,1977,
65536,597592.371671720,1232054,0,1,178,732,629,382,,1921,
65536,597592.371681079,1232052,1,0,189,723,628,409,,1949,
65536,597592.371689443,1232054,0,1,222,752,690,387,,2051,
65536,597592.371698956,1232052,1,0,199,742,633,383,,1957,
65536,597592.371706800,1232054,0,1,234,734,1098,376,,2442,
65536,597592.371716824,1232052,1,0,183,728,641,381,,1933,
65536,597592.371724815,1232054,0,1,201,744,752,361,,2058,
65536,597592.371734115,1232052,1,0,207,737,718,431,,2093,
65536,597592.371742447,1232054,0,1,205,732,648,371,,1956,
65536,597592.371752103,1232052,1,0,175,729,629,421,,1954,
65536,597592.371759806,1232054,0,1,190,726,703,401,,2020,
65536,597592.371769168,1232052,1,0,195,716,625,379,,1915,
65536,597592.371777258,1232054,0,1,232,728,636,554,,2150,
65536,597592.371787165,1232052,1,0,210,717,656,406,,1989,
65536,597592.371795292,1232054,0,1,281,719,749,383,,2132,
65536,597592.371804979,1232052,1,0,215,719,632,412,,1978,
65536,597592.371813223,1232054,0,1,198,765,632,410,,2005,
65536,597592.371823014,1232052,1,0,170,734,628,438,,1970,
65536,597592.371830742,1232054,0,1,205,790,656,410,,2061,
65536,597592.371840101,1232052,1,0,196,736,657,395,,1984,
65536,597592.371848202,1232054,0,1,220,731,717,373,,2041,
65536,597592.371857790,1232052,1,0,184,735,630,367,,1916,
65536,597592.371865842,1232054,0,1,205,740,679,398,,2022,
65536,597592.371875354,1232052,1,0,194,735,628,378,,1935,
65536,597592.371883424,1232054,0,1,182,755,698,533,,2168,
65536,597592.371893089,1232052,1,0,178,733,622,380,,1913,
65536,597592.371901292,1232054,0,1,216,733,697,484,,2130,
65536,597592.371910896,1232052,1,0,193,765,624,380,,1962,
65536,597592.371918861,1232054,0,1,196,732,619,381,,1928,
65536,597592.371928210,1232052,1,0,171,738,629,359,,1897,
65536,597592.371936543,1232054,0,1,370,747,693,450,,2260,
65536,597592.371946311,1232052,1,0,174,722,667,399,,1962,
65536,597592.371954813,1232054,0,1,194,735,619,371,,1919,
65536,597592.371964256,1232052,1,0,183,726,629,381,,1919,
65536,597592.371972659,1232054,0,1,332,719,666,431,,2148,
65536,597592.371982370,1232052,1,0,192,737,644,405,,1978,
65536,597592.371990688,1232054,0,1,177,743,675,364,,1959,
65536,597592.372000180,1232052,1,0,175,738,620,432,,1965,
65536,597592.372007920,1232054,0,1,211,739,774,409,,2133,
65536,597592.372017412,1232052,1,0,240,726,672,385,,2023,
65536,597592.372025399,1232054,0,1,187,719,626,370,,1902,
65536,597592.372034996,1232052,1,0,211,734,629,462,,2036,
65536,597592.372043000,1232054,0,1,183,747,651,420,,2001,
65536,597592.372052347,1232052,1,0,205,740,625,410,,1980,
65536,597592.372060201,1232054,0,1,185,803,615,391,,1994,
65536,597592.372069947,1232052,1,0,184,730,623,464,,2001,
65536,597592.372077842,1232054,0,1,320,742,694,435,,2191,
65536,597592.372087634,1232052,1,0,303,734,662,402,,2101,
65536,597592.372095797,1232054,0,1,204,750,713,361,,2028,
65536,597592.372105508,1232052,1,0,175,833,635,414,,2057,
65536,597592.372113694,1232054,0,1,200,780,711,454,,2145,
65536,597592.372123535,1232052,1,0,219,748,661,387,,2015,
65536,597592.372132936,1232054,0,1,202,722,628,448,,2000,
65536,597592.372144098,1232052,1,0,188,730,679,593,,2190,
65536,597592.372150832,1232054,0,1,176,731,658,376,,1941,
65536,597592.372161820,1232052,1,0,203,734,639,424,,2000,
65536,597592.372168137,1232054,0,1,273,729,662,384,,2048,
65536,597592.372179546,1232052,1,0,202,741,666,434,,2043,
65536,597592.372186202,1232054,0,1,190,766,703,420,,2079,
65536,597592.372197830,1232052,1,0,202,756,737,434,,2129,
65536,597592.372208110,1232054,0,1,209,763,695,430,,2097,
65536,597592.372218809,1232052,1,0,204,744,635,384,,1967,
65536,597592.372225438,1232054,0,1,205,770,794,453,,2222,
